职位名,公司名,工作地点,薪资,发布时间
大数据平台开发运维工程师,中国平安财产保险股份有限公司,深圳-福田区,25-60万/年,4月18日
安全平台研发岗,中国平安财产保险股份有限公司,深圳-福田区,25-60万/年,4月18日
系统安全研发岗,中国平安财产保险股份有限公司,深圳-福田区,25-60万/年,4月18日
Java后台开发工程师,中国平安财产保险股份有限公司,深圳-南山区,2-4万/月,4月18日
数据挖掘工程师、专家、高级专家,中国平安财产保险股份有限公司,深圳-福田区,25-60万/年,4月18日
数据分析岗,中国平安财产保险股份有限公司,深圳-福田区,24-30万/年,4月18日
数据分析岗,中国平安财产保险股份有限公司,深圳-福田区,24-30万/年,4月18日
高级算法专家,中国平安财产保险股份有限公司,深圳-福田区,32.6-42.2万/年,4月18日
后台架构师 - 创新工具,字节跳动,深圳,5-10万/月,4月17日
资深后台开发工程师 - 创新工具,字节跳动,深圳,2.5-5万/月,4月17日
APP服务端开发工程师,广州市易泊科技有限公司,深圳,0.8-1万/月,4月17日
硬件开发工程师,深圳无线电检测技术研究院,深圳-福田区,1-1.5万/月,4月17日
信用风险分析师,有用分期,深圳,1.2-1.6万/月,4月17日
运维工程师,深圳市四十大道电子商务有限公司,深圳,0.8-1.2万/月,4月17日
产品经理（武汉）,深圳墨子谷科技有限公司,异地招聘,6-8千/月,4月17日
数据算法工程师,深圳云天励飞技术有限公司,深圳-福田区,0.8-1.5万/月,4月16日
云服务研发工程师,深圳云天励飞技术有限公司,深圳,1-1.5万/月,4月16日
测试平台开发工程师,深圳云天励飞技术有限公司,深圳-福田区,1-2万/月,4月16日
搜索引擎工程师,深圳云天励飞技术有限公司,深圳-福田区,1.5-3万/月,4月16日
大数据工程师,深圳云天励飞技术有限公司,深圳-福田区,2-3.5万/月,4月16日
分布式计算架构师/高级工程师,深圳云天励飞技术有限公司,深圳-福田区,2.5-5万/月,4月16日
研究员A,深圳云天励飞技术有限公司,深圳-福田区,2-6万/月,4月16日
深度学习工程师A,深圳云天励飞技术有限公司,深圳-福田区,2-6万/月,4月16日
PHP技术经理（公司技术负责人）,深圳市四十大道电子商务有限公司,深圳,2-4万/月,4月16日
前端开发工程师,深圳市信息大成网络有限公司,深圳-南山区,1-1.5万/月,4月16日
Java开发工程师,深圳鑫科国际商业保理有限公司,深圳-南山区,0.7-1万/月,4月16日
Java服务器主程,深圳市鸿创网络技术开发有限公司,深圳-龙华新区,1.5-2.5万/月,4月16日
棋牌AI研发工程师,深圳市奇乐互娱科技有限公司,深圳-宝安区,1.2-2万/月,4月16日
量化研究员,招商期货有限公司,深圳,20-40万/年,4月15日
软件大数据分析工程师,vivo智能手机（维沃移动通信有限公司）,深圳,2-4万/月,4月14日
安全软件工程师,vivo智能手机（维沃移动通信有限公司）,深圳,2-4万/月,4月14日
AI测试-语音语义方向,vivo智能手机（维沃移动通信有限公司）,深圳-福田区,3-5万/月,4月14日
自动化测试引擎开发工程师,vivo智能手机（维沃移动通信有限公司）,深圳-福田区,2-4万/月,4月14日
图像识别工程师,vivo智能手机（维沃移动通信有限公司）,深圳-福田区,2-4万/月,4月14日
代码评审工程师,vivo智能手机（维沃移动通信有限公司）,深圳,2-4万/月,4月14日
CDN运维工程师,vivo智能手机（维沃移动通信有限公司）,深圳-福田区,15-30万/年,4月14日
机器学习/深度学习工程师,vivo智能手机（维沃移动通信有限公司）,深圳,2-4万/月,4月14日
软件开发技术员,vivo智能手机（维沃移动通信有限公司）,异地招聘,5-6千/月,4月14日
自动化测试工程师,vivo智能手机（维沃移动通信有限公司）,深圳-福田区,1.5-3万/月,4月14日
人工智能工程师,vivo智能手机（维沃移动通信有限公司）,深圳,2-4万/月,4月14日
区块链后台开发,深圳思路名扬通讯技术股份有限公司,深圳-南山区,30-54万/年,4月14日
WEB前端工程师,深圳市易基因科技有限公司,深圳-坪山区,6-8千/月,4月14日
.NET 开发程序员,深圳易投云智能科技有限公司,深圳-南山区,1-1.5万/月,4月14日
软件测试实习生,深圳云上互联科技有限公司,深圳-龙华新区,3-4.5千/月,4月14日
机器人控制主管/控制算法工程师/控制工程师,张家港市飞马橡胶用布有限公司,深圳,3-4万/月,4月13日
数据分析,深圳市博悦科创科技有限公司,深圳-福田区,0.8-1万/月,4月13日
软件测试工程师,深圳市博悦科创科技有限公司,深圳-福田区,0.7-1.2万/月,4月13日
中间件研发工程师,深圳市博悦科创科技有限公司,深圳-南山区,1.1-1.7万/月,4月13日
Java开发工程师,深圳市博悦科创科技有限公司,深圳-福田区,1-1.5万/月,4月13日
运维工程师,深圳市博悦科创科技有限公司,深圳-福田区,0.7-1万/月,4月13日
数据分析师,深圳市博悦科创科技有限公司,深圳-福田区,0.8-1万/月,4月13日
app测试,深圳市博悦科创科技有限公司,深圳-福田区,0.8-1.6万/月,4月13日
数据库工程师（mysql方向）,恒大地产集团有限公司,深圳-南山区,1.5-2万/月,4月13日
系统架构工程师（自动化运维）,恒大地产集团有限公司,深圳-南山区,1.5-2万/月,4月13日
信息安全运维工程师（T1）,深圳华海乐盈网络科技集团有限公司,深圳-南山区,0.8-1.2万/月,4月13日
测试工程师,深圳国人通信股份有限公司,深圳,0.6-1.5万/月,4月13日
数据分析师（实习岗）,星美控股集团有限公司,深圳-福田区,3-4.5千/月,4月13日
数据分析师,星美控股集团有限公司,深圳-福田区,1.5-2万/月,4月13日
数据分析工程师,深圳恒特基因有限公司,深圳-南山区,10-15万/年,4月13日
运维工程师,深圳钻邦客网络科技有限公司,深圳-罗湖区,0.8-1.8万/月,4月12日
棋牌游戏server,深圳市双州乐游科技有限公司,深圳-南山区,1.5-3万/月,4月12日
棋牌游戏skynet主程,深圳市双州乐游科技有限公司,深圳-南山区,1.5-3万/月,4月12日
棋牌游戏skynet后端开发,深圳市双州乐游科技有限公司,深圳-南山区,1.5-3万/月,4月12日
棋牌游戏后端主程skynet,深圳市双州乐游科技有限公司,深圳-南山区,1.5-3万/月,4月12日
棋牌游戏skynet后端主程,深圳市双州乐游科技有限公司,深圳-南山区,1.5-3万/月,4月12日
软件开发工程师,汇金智融（北京）科技有限公司,深圳-南山区,0.9-1.8万/月,4月12日
数据建模总监/副总监,深圳投哪金融服务有限公司,深圳-福田区,30-50万/年,4月12日
