职位名,公司名,工作地点,薪资,发布时间
java工程师,深圳市前海迈信互联网金融服务有限公司,深圳-南山区,0.7-1.4万/月,05-08
Java开发工程师,深圳市跃科达科技有限公司,深圳-福田区,7.5-7.5千/月,05-08
Java高级开发工程师,深圳航天智慧城市系统技术研究院有限公司,深圳-南山区,1.5-2.5万/月,05-08
Java高级开发工程师,深圳市车飞贷信息科技有限公司,深圳,1.5-2.5万/月,05-08
Java开发工程师,深圳市财易通智金互联网股份有限公司,深圳,1.5-2万/月,05-08
中高级java工程师,杭州盈穗软件科技有限公司,深圳-南山区,0.8-1万/月,05-08
高级JAVA工程师,深圳市欧瑞博科技有限公司,深圳-南山区,2-3.5万/月,05-08
棋牌游戏服务端JAVA开发工程师,深圳市大茂文化传播有限公司,深圳-福田区,1.5-2.5万/月,05-08
Java高级开发工程师,深圳掌尚蚂蚁科技有限公司,深圳-南山区,1-2万/月,05-08
Java开发工程师,深圳春沐源控股有限公司,深圳-南山区,1-2万/月,05-08
Java开发工程师,深圳赛菲尔珠宝首饰有限公司,深圳-罗湖区,1.5-2万/月,05-08
Java前端开发工程师,大连翼峰软件有限公司,异地招聘,4.5-6千/月,05-08
ES-JAVA后台开发工程师,维谛技术有限公司,深圳-南山区,1-1.5万/月,05-08
Java软件工程师,融通基金管理有限公司,深圳-南山区,1-2.5万/月,05-08
JAVA软件工程师（金融银行）,北京宇信科技集团股份有限公司,深圳,0.8-1.6万/月,05-08
Java游戏服务器主程,深圳市聚慧物联网科技发展有限公司,深圳-龙华新区,2-3千/月,05-07
Java后台开发高级工程师,恒大珠三角公司物联网中心,深圳-南山区,2-2.5万/月,05-07
Java工程师,深圳开拍网科技有限公司,深圳-南山区,1.2-1.8万/月,05-07
JAVA开发工程师,珠海东方瑞云资产管理有限公司,深圳-福田区,0.8-1.5万/月,05-07
Java中级开发工程师,一乘科技（深圳）有限公司,深圳,0.8-1.5万/月,05-07
java工程师开发,上海普华科技发展股份有限公司,深圳-南山区,0.8-1万/月,05-07
Java开发工程师,深圳市优房网络有限公司,深圳-福田区,0.8-1万/月,05-07
Java开发工程师,摩根数字产业孵化集团（深圳）有限公司,深圳-龙华新区,0.7-1.5万/月,05-07
JAVA 开发工程师,深圳市汇星数字技术有限公司,深圳-南山区,0.8-1.3万/月,05-07
Java 软件工程师,深圳震有科技股份有限公司,深圳-南山区,5-8千/月,05-07
Java开发工程师,深圳人银综合金融服务有限公司,深圳,0.8-1万/月,05-07
Java高级工程师,深圳市道通科技股份有限公司,深圳-南山区,2-3万/月,05-07
Java高级开发工程师,深圳市中航比特通讯技术有限公司,深圳-南山区,1.2-2.2万/月,05-07
Java工程师B,深圳市你我金融信息服务股份有限公司,深圳-南山区,1-1.8万/月,05-07
Java开发工程师,深圳市维维贝拉家居有限公司,深圳-福田区,0.8-1万/月,05-07
Java中级开发工程师,深圳市普兰软件有限公司,深圳-南山区,0.8-1.5万/月,05-07
JAVA实习工程师(2018应届),深圳紫牛信息技术有限公司,深圳-南山区,1.5-4.5千/月,05-07
Java开发工程师,康美中药材数据信息服务有限公司,深圳-福田区,1-1.8万/月,05-07
Java高级开发工程师,深圳市微购科技有限公司,深圳-南山区,1.5-2万/月,05-07
Java开发工程师,深圳英尚文化科技有限公司,深圳-南山区,1-1.5万/月,05-07
Java高级开发工程师,深圳云尚信息技术有限公司,深圳-南山区,1.8-2.5万/月,05-07
钱包对接工程师（JAVA）,华迎控股有限公司,深圳-南山区,1-2.5万/月,05-07
java开发工程师（中级）,深圳市大创科技信息有限公司,深圳,0.6-1.2万/月,05-07
中高级java工程师,深圳市数帝网络科技有限公司,深圳-龙华新区,1.5-2.5万/月,05-07
Java开发工程师,深圳中玲元科技有限公司,异地招聘,30-40万/年,05-07
JAVA研发工程师,深圳小安时代互联网金融服务有限公司,深圳-南山区,2-2.5万/月,05-07
JAVA开发工程师,华润物业科技服务有限公司,深圳-南山区,1.5-2万/月,05-07
JAVA WEB后端开发工程师,华平信息技术股份有限公司,深圳,1-1.5万/月,05-07
Java开发工程师,新分享科技服务（深圳）有限公司,深圳-南山区,1.1-2.2万/月,05-07
JAVA初级开发工程师(000727),高伟达软件股份有限公司,深圳,0.6-1万/月,05-07
Java讲师,北京千锋互联科技有限公司,异地招聘,0.8-1万/月,05-07
JAVA后台工程师,深圳市星砺达科技有限公司,深圳-南山区,1-1.5万/月,05-07
java开发工程师（中高级）,深圳市卓讯信息技术有限公司,深圳-南山区,1-5万/月,05-07
java软件开发工程师（深圳）,北京沐融信息科技有限公司,深圳-福田区,0.8-1万/月,05-07
java开发工程师,深圳岂凡技术开发有限公司,深圳-南山区,1.5-2万/月,05-07
Java高级工程师,深圳市富龙小额贷款有限公司,深圳,1.5-2.5万/月,05-06
Java项目经理,深圳市好邻邦科技有限公司,深圳-南山区,1-2万/月,05-06
资深JAVA后台开发,深圳芒果软件科技有限公司,深圳-南山区,1.5-2万/月,05-06
Java资深开发工程师,深圳市乾元通科技有限公司,深圳,0.7-1万/月,05-06
Java开发工程师,深圳市捷先数码科技股份有限公司,异地招聘,4-8千/月,05-06
JAVA中级（高级）研发工程师-需团队管理经验,北京华阳悦客科技发展有限公司,深圳-南山区,1.5-2万/月,05-06
高级JAVA 工程师,深圳市乐途宝网络科技有限公司,深圳-南山区,1.5-3万/月,05-06
Java开发工程师,深圳市科信通信技术股份有限公司,深圳-光明新区,1-1.5万/月,05-06
高级Java开发工程师,深圳市宝润兴业互联网信息服务有限公司,深圳-南山区,1.5-3万/月,05-06
Java高级开发工程师,深圳市网盾信息安全有限公司,深圳-福田区,1.5-2.5万/月,05-06
JAVA软件开发工程师,深圳市中傲科技有限公司,深圳-罗湖区,0.6-1.2万/月,05-06
Java高级开发工程师,深圳市快易信息技术服务有限公司,深圳-福田区,1-1.5万/月,05-06
Java开发工程师,深圳唐龙飞讯科技有限公司,深圳-南山区,0.7-1.3万/月,05-06
Java系统云端开发工程师,富士康科技集团iDSBG事业群,深圳-龙华新区,4.5-6千/月,05-05
JAVA开发工程师（深圳）,上海才扬软件科技有限公司,深圳,0.7-1.5万/月,05-05
Java开发经理,深圳市鹏讯云商科技有限公司,深圳,1.5-2.5万/月,05-05
Java开发工程师,AAC Technologies Holdings Inc.,深圳,1-2万/月,05-05
JAVA工程师,深圳市零轩科技有限公司,深圳-罗湖区,4.5-6千/月,05-05
Java后台开发工程师,深圳市航通北斗信息技术有限公司,深圳-南山区,1.5-2万/月,05-05
Java高级开发工程师,深圳市中付天下电子支付有限公司,深圳-龙岗区,1.5-2万/月,05-04
Java开发工程师,中润普达（深圳）大数据技术有限公司,深圳,1-1.5万/月,05-04
高级java开发工程师,坎德拉（深圳）科技创新有限公司,深圳-南山区,2-2.5万/月,05-04
Java开发工程师,软通动力信息技术（集团）有限公司,深圳,0.8-3万/月,05-04
Java开发工程师,深圳市凯路创新科技有限公司,深圳-宝安区,1.2-2万/月,05-04
Java开发工程师,松泽化妆品（深圳）有限公司,深圳-坪山区,0.8-1万/月,05-04
Java开发工程师,深圳市极维度技术有限公司,深圳-南山区,0.7-1.5万/月,05-04
高级Java开发工程师,深圳利民网金融信息服务有限公司,深圳,2-2.5万/月,05-04
Java高级开发工程师,深圳市森特尔洗护管理有限公司,深圳-南山区,1.5-2万/月,05-04
Java高级开发工程师,深圳市伯符投资有限公司,深圳-南山区,1.5-2万/月,05-04
Java开发工程师,深圳市小亿网络有限公司,深圳,1.2-1.5万/月,05-04
高级java开发工程师,深圳市富森供应链管理有限公司,深圳-福田区,1.5-3万/月,05-04
Java后台开发工程师,江苏德佑信息科技有限公司,异地招聘,15-20万/年,05-04
Java开发工程师,深圳市酷智科技有限公司,深圳,0.5-1万/月,05-03
软件工程师（JAVA）,烽火通信科技股份有限公司,异地招聘,1-1.5万/月,05-03
Java资深开发工程师（马来西亚）,深圳市奇点信息技术有限公司,异地招聘,1.5-3万/月,05-03
Java中级开发工程师,深圳钜丰黄金有限公司,深圳-龙华新区,1.2-1.5万/月,05-03
Java开发工程师,中海油信息科技有限公司,深圳-南山区,0.8-1万/月,05-03
Java开发工程师,深圳市较真技术有限公司,深圳-龙岗区,1-2万/月,05-03
Java服务器开发工程师-深圳,鸿博股份有限公司,深圳-龙华新区,1.5-2万/月,05-03
Java高级开发工程师,深圳市世通直联科技有限责任公司,深圳-宝安区,1.5-2.5万/月,05-03
JAVA开发工程师（微信公众号）,深圳希宇网络科技有限公司,深圳-南山区,1.5-2万/月,05-03
Java开发工程师,国天黄金珠宝（深圳）有限公司,深圳-罗湖区,0.5-1.3万/月,05-03
JAVA项目经理,深圳金鹏工贸有限责任公司,深圳,15-20万/年,05-03
Java开发工程师（3年以上经验）,深圳市爱牙邦医疗器械有限公司,深圳-宝安区,1.2-1.5万/月,05-02
服务端后台JAVA资深工程师,深圳棒棒帮科技有限公司,深圳-南山区,1-1.8万/月,05-02
Java高级开发工程师,天闻数媒科技有限公司,深圳-南山区,1.5-2万/月,05-02
java开发工程师,北京普远天成科技有限公司,深圳-南山区,0.8-1.5万/月,05-02
Java开发工程,深圳波赛冬网络科技有限公司,深圳-龙岗区,0.8-1.2万/月,05-02
JAVA项目总监,溢米辅导-中小学在线1对1,深圳-福田区,2.5-3万/月,05-02
高级Java工程师,苏州美生元信息科技有限公司北京分公司,深圳-南山区,1.5-3万/月,05-02
Java高级开发工程师,亚联财信息咨询（深圳）有限公司,深圳-福田区,1-1.5万/月,05-02
Java开发工程师,深圳市赛道汽车销售服务有限公司,深圳-南山区,0.9-1.8万/月,05-02
Java开发工程师,深圳市物联通科技有限公司,深圳-南山区,1.2-2万/月,05-02
Java后台开发工程师,深圳市恒富盈家黄金有限公司,深圳-罗湖区,1.3-1.5万/月,05-02
Java开发工程师,深圳市联合信息科技发展股份有限公司,深圳-南山区,0.8-1.5万/月,05-02
Lead Software Engineer(Java-Full stack),亿磐,深圳-南山区,,05-02
JAVA工程师,前海阿拉丁互联网金融服务（深圳）股份有限公司,深圳-南山区,1-1.5万/月,05-02
软件开发工程师(Java)J10267,东江环保股份有限公司,深圳-南山区,1.5-2万/月,05-02
Java开发工程师,前海泰坦科技（深圳）有限公司,深圳-罗湖区,1-2万/月,05-02
Java平台架构师,深圳丝路天地电子商务有限公司,深圳-南山区,2-4万/月,05-02
Java高级开发工程师,深圳市微商时代科技有限公司,深圳-南山区,2.5-3万/月,05-02
Java高级开发工程师,深圳巴斯巴科技发展有限公司,深圳-南山区,1.5-2万/月,05-02
Java后台开发工程师,深圳市藤讯科技有限公司,深圳-南山区,1.5-2万/月,05-02
JAVA开发工程师,深圳市微科通讯设备有限公司,深圳-龙岗区,0.8-1.3万/月,05-02
资深Java开发工程师,深圳市中博科创信息技术有限公司,深圳-南山区,1.5-2万/月,05-02
Java软件工程师,深圳市本汇宝科技有限公司,深圳-福田区,1.5-2.2万/月,05-02
Java开发工程师,深圳市翰尔德智能科技有限公司,深圳-福田区,1.5-2万/月,05-02
JAVA开发工程师 --精英,深圳市策维科技有限公司,深圳-龙华新区,1-1.5万/月,05-02
Java开发工程师,深圳市云才网络信息技术有限公司,深圳,24-50万/年,05-02
Java工程师,深圳一维云信息技术有限公司,深圳-南山区,0.6-1.5万/月,05-02
Java服务器开发工程师,深圳市财税无忧科技有限公司,深圳,1-1.5万/月,05-01
JAVA开发程序经理,人机互联网络（深圳）有限公司,深圳-龙岗区,1.2-2万/月,05-01
Java技术架构师（包吃包住）,广州市尊麟电子产品有限公司,深圳-宝安区,1.5-3万/月,05-01
java开发实习生-信息技术总部,国信证券人力资源总部,深圳-罗湖区,1.5-2千/月,05-01
Java开发工程师,武汉鑫瑞鼎汇软件技术服务有限公司,深圳-宝安区,1-1.5万/月,04-30
Java开发工程师,深圳市博众信息技术有限公司,深圳,1.5-2万/月,04-30
Java高级工程师,深圳市云电通科技有限公司,深圳-龙岗区,1.5-2万/月,04-30
Java中高级开发工程师,深圳金信时空科技有限公司,异地招聘,1-2万/月,04-30
Java开发工程师,深圳兴宝来软件有限公司,深圳-罗湖区,0.8-1.5万/月,04-30
Java高级开发工程师（北京分公司）,深圳市前海洪涛教育科技有限公司,异地招聘,2.5-3.5万/月,04-30
Java 软件工程师,深圳市无限欢乐网络科技有限责任公司,深圳-南山区,1-1.5万/月,04-30
Java开发工程师,深圳市怡显智能科技有限公司,深圳-宝安区,4.5-6千/月,04-30
Java开发工程师,深圳市四端商务服务有限公司,深圳-福田区,6-8千/月,04-30
Java中级开发工程师,广州华资软件技术有限公司,深圳,12-18万/年,04-29
java后端开发工程师,深圳市力创信息科技有限公司,深圳-龙华新区,0.6-1万/月,04-29
高级Java研发工程师,深圳市迈时信息科技有限公司,深圳-南山区,1-1.5万/月,04-29
JAVA高级软件工程师,深圳市顺势腾辉科技有限公司,深圳-福田区,1-2万/月,04-29
手游JAVA服务器端开发工程师,深圳市亚亨网络科技有限责任公司,深圳-南山区,0.7-1万/月,04-29
JAVA开发工程师（中级）,深圳市深圳通有限公司,深圳-龙华新区,1.6-2万/月,04-29
Java高级开发工程师,深圳市宝斯富通科技有限公司,深圳-南山区,0.7-1.4万/月,04-29
软件开发岗-Java方向（长沙）,金蝶软件（中国）有限公司,深圳,,04-29
JAVA 中级软件工程师,深圳市中软创新信息系统有限公司,深圳-南山区,1-1.5万/月,04-29
JAVA工程师,铜道电子商务集团有限公司,深圳-福田区,0.8-1万/月,04-28
JAVA工程师,广东穿越医疗科技有限公司,深圳-福田区,0.8-1万/月,04-28
JAVA工程师,深圳市城市公共安全技术研究院有限公司,深圳-福田区,1-2万/月,04-28
Java高级工程师,海致网络技术（北京）有限公司,深圳-南山区,2-3.5万/月,04-28
Java高级开发工程师,深圳市前海融资租赁金融交易中心有限公司,深圳,1-1.5万/月,04-28
Java开发工程师,深圳市永家科技有限公司,深圳-宝安区,1-1.5万/月,04-28
Java后台开发工程师,深圳市达摩电子商务有限公司,深圳-南山区,5-8千/月,04-28
Java开发工程师,深圳悦借科技有限公司,深圳-南山区,0.7-1.5万/月,04-28
JAVA软件工程师,苏州同思软件有限公司,深圳-南山区,1-1.5万/月,04-28
Java中级开发工程师,深圳艾美一族电子商务有限公司,深圳-罗湖区,1-2万/月,04-27
Java后台开发工程师,深圳天域体育发展有限公司,深圳-南山区,0.8-1万/月,04-27
Java高级开发工程师,深圳市啸马生涯信息技术有限公司,深圳-坪山区,2-2.5万/月,04-27
高级java工程师,华为手机营销项目-2017,深圳,0.8-1.6万/月,04-27
